order_id,store_code,product,category,quantity,unit_price,order_date,customer_email
ORD1989,ST_005,Monitor,Electronics,4,195.76,2026-01-28,james.201@example.com
ORD1990,ST-001,Gadget,Toys,8,169.91,2025-02-14,arjun.404@example.com
ORD1991,ST-002,Sneaker,Apparel,1,227.29,2025-07-04,noah.152@example.com
ORD1992,ST-002,Jacket,Home,6,97.76,2025-01-07,emma.354@example.com
ORD1993,st-003,Notebook,Home,2,55.49,2025-08-16,sophia.823@example.com
ORD1994,ST-004,Notebook,Electronics,7,182.69,2025-08-01,kabir.856@example.com
ORD1995,ST_005,Headset,Grocery,-1,53.53,2025-09-01,arjun.344@example.com
ORD1996,ST-001,Headset,Home,2,3.64,2025-11-24,james.425@example.com
ORD1997,ST-002,Kettle,Home,3,51.42,2025-07-15,emma.568@example.com
ORD1998,ST-004,Widget,Apparel,5,124.54,2026-01-14,mateo.230@example.com
ORD1999,ST-001,Speaker,Grocery,3,67.14,2025-11-24,priya.128@example.com
ORD2000,ST-002,Monitor,Apparel,7,46.48,2025-12-19,rohan.30@example.com
ORD2001,ST-001,Speaker,Apparel,8,248.59,2025-02-04,neha.764@example.com
ORD2002,st-003,Headset,Home,7,217.35,2025-11-18,priya.998@example.com
ORD2003,ST-002,Jacket,Grocery,6,129.11,2025-10-22,aarav.866@example.com
ORD2004,st-003,Charger,Toys,1,38.24,2025-08-25,kabir.366@example.com
ORD2005,ST-002,Widget,Apparel,6,106.04,2025-07-02,vivaan.297@example.com
ORD2006,st-003,Kettle,Grocery,4,,2025-04-04,diya.614@example.com
ORD2007,ST-002,Kettle,Apparel,6,207.05,2025-12-17,emma.278@example.com
ORD2008,ST-002,Camera,Apparel,2,134.54,2025-06-30,kabir.14@example.com
ORD2009,ST-002,Kettle,Apparel,6,195.14,2025-07-30,liam.944@example.com
ORD2010,ST-002,Gadget,Electronics,3,126.84,2025-04-07,sara.629@example.com
ORD2011,ST-002,Jacket,Toys,2,105.5,2025-02-09,diya.839@example.com
ORD2012,ST-002,Widget,Home,6,79.27,2025-07-05,kabir.837@example.com
ORD2013,ST-004,Headset,Toys,6,44.71,2025-06-05,aarav.763@example.com
ORD2014,ST-001,Blender,Electronics,3,172.64,2025-06-07,kabir.215@example.com
ORD2015,ST-002,Gadget,Home,2,21.28,2026-02-01,priya.776@example.com
ORD2016,ST-004,Widget,Electronics,2,10.13,2025-12-04,arjun.608@example.com
ORD2017,ST-001,Sneaker,Grocery,5,,2025-06-04,aarav.773@example.com
ORD2018,ST-001,Speaker,Grocery,4,147.73,2025-04-13,ishaan.687@example.com
ORD2019,st-003,Widget,Grocery,3,211.77,2025-05-23,karan.357@example.com
ORD2020,st-003,Charger,Toys,4,127.22,2025-02-04,diya.840@example.com
ORD2021,ST_005,Speaker,Grocery,4,179.52,2025-05-25,ishaan.924@example.com
ORD2022,ST_005,Widget,Grocery,4,230.28,2025-12-29,priya.376@example.com
ORD2023,ST-002,Headset,Electronics,8,169.03,2025-02-24,ishaan.855@example.com
ORD2024,st-003,Lamp,Home,4,,2025-07-28,diya.780@example.com
ORD2025,st-003,Gadget,Home,2,130.89,2025-09-11,olivia.722@example.com
ORD2026,st-003,Kettle,Grocery,-1,83.37,2025-03-01,noah.291@example.com
ORD2027,ST-004,Headset,Apparel,8,58.02,2025-07-28,emma.876@example.com
ORD2028,ST-004,Blender,Grocery,8,234.89,2025-07-08,ishaan.14@example.com
ORD2029,ST-002,Sneaker,Grocery,7,110.64,2025-12-04,ananya.123@example.com
ORD2030,ST-002,Lamp,Home,2,185.88,2025-03-28,ananya.373@example.com
ORD2031,ST-002,Backpack,Electronics,7,32.45,2025-08-06,priya.286@example.com
ORD2032,ST-002,Speaker,Toys,5,189.56,2025-11-26,noah.365@example.com
ORD2033,ST-004,Monitor,Toys,7,,2025-09-19,james.151@example.com
ORD2034,ST-004,Gadget,Grocery,5,123.36,2025-04-29,kabir.31@example.com
ORD2035,ST-001,Camera,Grocery,2,125.54,2025-01-14,ishaan.392@example.com
ORD2036,ST_005,Monitor,Apparel,3,77.08,2025-11-16,diya.779@example.com
ORD2037,ST-001,Monitor,Toys,8,198.6,2025-04-14,emma.678@example.com
ORD2038,ST-004,Sneaker,Toys,5,136.52,2025-10-04,sara.19@example.com
ORD2039,ST-001,Lamp,Grocery,7,113.63,2025-07-12,mateo.471@example.com
ORD2040,ST-001,Widget,Electronics,5,221.41,2025-03-26,priya.442@example.com
ORD2041,ST-002,Notebook,Home,8,191.47,2025-10-19,priya.676@example.com
ORD2042,ST_005,Monitor,Toys,8,120.03,2025-03-22,arjun.58@example.com
ORD2043,ST-004,Notebook,Home,7,,2025-06-30,emma.329@example.com
ORD2044,ST-001,Widget,Toys,1,33.79,2025-07-07,olivia.829@example.com
ORD2045,ST-002,Headset,Grocery,6,96.38,2025-08-08,olivia.366@example.com
ORD2046,ST-004,Backpack,Grocery,4,63.41,2025-11-28,emma.607@example.com
ORD2047,ST-001,Camera,Grocery,5,30.39,2025-03-28,aarav.552@example.com
ORD2048,st-003,Widget,Home,7,142.88,2025-08-04,james.21@example.com
ORD2049,ST-002,Sneaker,Toys,-1,246.47,2025-07-13,karan.400@example.com
ORD2050,st-003,Headset,Grocery,8,26.81,2025-12-12,meera.345@example.com
ORD2051,ST-004,Kettle,Apparel,3,154.48,2025-07-06,sophia.207@example.com
ORD2052,ST-004,Monitor,Grocery,4,73.26,2025-01-25,emma.588@example.com
ORD2053,ST-004,Speaker,Electronics,-1,179.99,2025-10-24,diya.607@example.com
ORD2054,st-003,Notebook,Grocery,8,107.92,2025-06-27,ananya.668@example.com
ORD2055,st-003,Kettle,Apparel,7,166.54,2025-06-10,meera.425@example.com
ORD2056,ST-004,Notebook,Toys,8,168.55,2025-10-08,ishaan.903@example.com
ORD2057,ST-001,Monitor,Toys,3,145.06,2025-04-20,mateo.275@example.com
ORD2058,ST-002,Kettle,Toys,7,233.79,2026-01-08,vivaan.535@example.com
ORD2059,ST-002,Backpack,Home,3,61.61,2026-01-18,emma.865@example.com
ORD2060,ST-004,Lamp,Apparel,2,,2025-07-31,james.844@example.com
ORD2061,st-003,Monitor,Electronics,5,172.34,2025-05-01,noah.245@example.com
ORD2062,ST-001,Charger,Electronics,1,62.91,2025-06-08,mateo.498@example.com
ORD2063,ST_005,Lamp,Home,1,52.09,2025-05-20,kabir.30@example.com
ORD2064,st-003,Speaker,Apparel,3,,2025-01-22,priya.802@example.com
ORD2065,ST-001,Widget,Grocery,6,151.2,2025-02-02,sophia.919@example.com
ORD2066,st-003,Monitor,Grocery,7,235.9,2026-01-06,kabir.242@example.com
ORD2062,ST-001,Headset,Toys,2,131.45,2025-10-25,arjun.258@example.com
ORD2068,ST-004,Gadget,Electronics,2,193.75,2025-06-10,liam.853@example.com
ORD2069,ST_005,Camera,Home,4,234.0,2025-04-22,kabir.110@example.com
ORD2070,ST-002,Blender,Apparel,8,,2025-10-29,vivaan.503@example.com
ORD2071,ST_005,Backpack,Grocery,6,137.34,2025-09-01,rohan.987@example.com
ORD2072,st-003,Speaker,Electronics,6,119.86,2025-07-08,emma.22@example.com
ORD2073,ST-002,Headset,Grocery,1,173.29,2025-12-10,rohan.260@example.com
ORD2074,ST_005,Lamp,Apparel,6,225.98,2025-12-17,diya.548@example.com
ORD2075,ST-002,Jacket,Home,7,3.95,2025-07-21,james.309@example.com
ORD2076,ST-001,Jacket,Electronics,5,,2025-03-24,mateo.647@example.com
ORD2077,st-003,Speaker,Home,1,69.96,2025-02-11,priya.483@example.com
ORD2078,ST-002,Lamp,Apparel,7,219.44,2025-02-21,ishaan.716@example.com
ORD2079,st-003,Kettle,Grocery,6,106.38,2026-01-09,sara.756@example.com
ORD2080,st-003,Sneaker,Grocery,1,161.06,2025-04-05,mateo.811@example.com
ORD2081,ST-002,Charger,Grocery,7,51.62,2025-06-06,liam.590@example.com
ORD2082,ST-001,Gadget,Electronics,4,130.06,2026-01-29,kabir.868@example.com
ORD2083,ST_005,Monitor,Home,6,,2026-01-12,kabir.267@example.com
ORD2084,ST-002,Monitor,Toys,6,200.28,2025-04-12,ananya.425@example.com
ORD2085,st-003,Charger,Home,7,236.3,2025-10-20,rohan.22@example.com
ORD2086,ST-001,Kettle,Toys,4,226.9,2025-08-25,meera.269@example.com
ORD2087,ST-002,Jacket,Electronics,1,101.46,2025-08-08,neha.267@example.com
ORD2088,ST-002,Gadget,Apparel,3,236.92,2025-03-02,aarav.736@example.com
ORD2089,ST_005,Lamp,Home,8,31.39,2026-01-01,meera.196@example.com
ORD2090,st-003,Notebook,Home,7,34.29,2025-04-16,neha.221@example.com
ORD2091,st-003,Camera,Electronics,7,46.73,2025-03-16,aarav.298@example.com
ORD2092,st-003,Blender,Toys,8,,2025-07-09,karan.701@example.com
ORD2093,ST-002,Sneaker,Grocery,1,118.28,2025-06-15,noah.704@example.com
ORD2094,ST-002,Camera,Home,7,184.55,2025-05-12,ananya.98@example.com
ORD2095,ST_005,Widget,Grocery,6,232.9,2025-08-30,olivia.621@example.com
ORD2096,ST-002,Speaker,Toys,1,3.33,2025-09-16,neha.391@example.com
ORD2097,st-003,Lamp,Apparel,3,242.08,2025-10-14,vivaan.595@example.com
ORD2098,ST-002,Notebook,Electronics,8,232.72,2025-08-28,kabir.92@example.com
ORD2099,st-003,Camera,Toys,7,37.17,2025-03-01,liam.46@example.com
ORD2100,ST-002,Sneaker,Apparel,6,231.71,2025-05-25,james.628@example.com
ORD2101,st-003,Kettle,Apparel,7,223.38,2025-06-11,priya.783@example.com
ORD2102,ST-002,Kettle,Home,1,48.85,2025-01-28,rohan.188@example.com
ORD2103,ST-001,Sneaker,Apparel,3,177.08,2025-08-12,diya.917@example.com
ORD2104,ST-004,Widget,Home,6,247.23,2025-10-15,priya.469@example.com
ORD2105,ST-004,Gadget,Electronics,2,88.7,2025-04-15,emma.185@example.com
ORD2106,ST-002,Camera,Toys,5,141.69,2025-12-06,karan.218@example.com
ORD2107,ST_005,Widget,Toys,3,105.27,2025-02-09,rohan.787@example.com
ORD2108,ST-004,Monitor,Grocery,6,8.44,2025-12-15,diya.404@example.com
ORD2109,st-003,Headset,Grocery,6,40.14,2025-02-11,mateo.851@example.com
ORD2110,ST-002,Monitor,Home,8,157.83,2025-05-18,neha.674@example.com
ORD2111,ST-001,Backpack,Grocery,8,82.58,2026-01-10,karan.133@example.com
ORD2112,ST-002,Jacket,Grocery,5,82.15,2025-01-29,ananya.561@example.com
ORD2113,ST_005,Lamp,Grocery,7,65.28,2025-05-03,noah.92@example.com
ORD2114,ST-001,Jacket,Electronics,3,98.35,2025-07-26,emma.663@example.com
ORD2115,ST-002,Charger,Grocery,5,123.73,2025-08-10,emma.926@example.com
ORD2116,ST-002,Headset,Electronics,6,167.05,2025-07-08,arjun.205@example.com
ORD2117,ST-004,Sneaker,Home,8,68.58,2025-11-04,sophia.93@example.com
ORD2118,ST-004,Speaker,Apparel,3,109.66,2025-08-07,ananya.42@example.com
ORD2119,ST_005,Backpack,Home,4,162.61,2026-01-01,kabir.954@example.com
ORD2120,ST-004,Kettle,Toys,2,74.09,2025-08-12,ananya.929@example.com
ORD2121,ST-004,Notebook,Electronics,3,171.71,2025-06-03,rohan.536@example.com
ORD2122,ST-004,Notebook,Toys,1,138.65,2025-01-24,arjun.111@example.com
ORD2123,ST_005,Lamp,Home,2,117.23,2026-01-04,karan.833@example.com
ORD2124,st-003,Backpack,Apparel,2,192.62,2025-01-09,diya.759@example.com
ORD2125,ST-002,Sneaker,Electronics,3,211.04,2025-01-24,ananya.427@example.com
ORD2126,ST-002,Notebook,Apparel,8,189.82,2025-08-19,neha.828@example.com
ORD2127,st-003,Backpack,Electronics,4,47.9,2026-01-18,neha.266@example.com
ORD2128,ST-002,Gadget,Home,1,3.45,2025-03-01,aarav.176@example.com
ORD2129,ST-002,Sneaker,Home,7,217.46,2026-01-17,neha.744@example.com
ORD2130,ST-004,Notebook,Toys,6,173.28,2025-12-20,noah.824@example.com
ORD2131,st-003,Gadget,Electronics,3,5.44,2025-02-27,aarav.713@example.com
ORD2132,ST-002,Jacket,Grocery,4,121.32,2025-03-16,rohan.447@example.com
ORD2133,ST-002,Jacket,Toys,4,23.35,2026-01-30,mateo.152@example.com
ORD2134,ST-004,Lamp,Grocery,2,43.19,2025-03-20,mateo.987@example.com
ORD2135,ST-004,Sneaker,Grocery,8,147.14,2025-04-14,emma.584@example.com
ORD2136,ST-004,Widget,Apparel,-1,27.46,2026-01-01,sophia.426@example.com
ORD2137,ST-004,Camera,Toys,5,11.18,2025-07-24,priya.526@example.com
ORD2138,ST_005,Camera,Toys,8,59.51,2025-02-01,arjun.20@example.com
ORD2139,ST-004,Headset,Apparel,2,68.43,2025-11-28,sophia.911@example.com
ORD2140,ST-004,Gadget,Home,6,113.18,2025-08-12,aarav.166@example.com
ORD2141,st-003,Camera,Electronics,8,87.27,2025-04-29,arjun.225@example.com
ORD2142,ST_005,Monitor,Apparel,8,34.53,2025-05-31,noah.983@example.com
ORD2143,ST-004,Jacket,Apparel,8,200.34,2025-03-24,neha.213@example.com
ORD2144,st-003,Camera,Grocery,8,34.02,2025-04-13,ishaan.621@example.com
ORD2145,ST-004,Gadget,Home,8,77.31,2025-04-18,sara.49@example.com
ORD2146,ST-001,Backpack,Apparel,6,,2025-03-31,arjun.33@example.com
ORD2147,ST-001,Backpack,Home,2,155.16,2025-03-03,sara.230@example.com
ORD2148,ST-004,Notebook,Apparel,6,192.8,2026-01-30,sara.274@example.com
ORD2149,ST-002,Jacket,Toys,2,177.19,2025-08-13,mateo.986@example.com
ORD2150,ST-001,Gadget,Toys,2,206.26,2025-01-22,arjun.108@example.com
ORD2151,ST-002,Monitor,Grocery,4,227.92,2025-03-22,emma.726@example.com
ORD2152,ST-004,Speaker,Toys,8,183.67,2025-02-20,kabir.663@example.com
ORD2153,st-003,Backpack,Electronics,2,212.45,2025-08-13,sophia.788@example.com
ORD2154,ST-001,Blender,Home,6,,2025-03-29,ananya.273@example.com
ORD2155,st-003,Camera,Home,6,158.1,2025-05-06,kabir.772@example.com
ORD2156,ST_005,Lamp,Electronics,3,200.84,2025-07-31,sophia.920@example.com
ORD2157,ST-004,Jacket,Toys,6,236.05,2025-08-15,kabir.789@example.com
ORD2158,ST-001,Camera,Toys,2,23.02,2025-06-11,noah.791@example.com
ORD2159,ST-002,Lamp,Grocery,7,,2025-12-05,kabir.925@example.com
ORD2160,ST_005,Widget,Toys,5,105.99,2025-12-15,sara.895@example.com
ORD2161,st-003,Camera,Apparel,6,3.96,2025-05-24,arjun.626@example.com
ORD2162,ST-002,Camera,Home,8,161.68,2025-10-06,neha.808@example.com
ORD2163,ST_005,Monitor,Home,6,222.14,2026-02-05,noah.795@example.com
ORD2159,ST-002,Notebook,Grocery,1,135.28,2025-07-19,kabir.533@example.com
ORD2165,ST_005,Notebook,Electronics,2,128.89,2025-06-09,arjun.349@example.com
ORD2166,ST-002,Charger,Grocery,1,222.8,2025-10-04,karan.265@example.com
ORD2167,ST-002,Jacket,Apparel,7,246.76,2025-02-26,vivaan.862@example.com
ORD2168,st-003,Notebook,Toys,6,32.71,2026-01-23,diya.460@example.com
ORD2169,st-003,Headset,Grocery,8,86.07,2025-05-01,karan.580@example.com
ORD2170,ST-002,Monitor,Toys,4,88.88,2025-05-26,karan.689@example.com
ORD2171,ST-002,Camera,Home,4,28.1,2025-09-22,karan.198@example.com
ORD2172,st-003,Sneaker,Grocery,3,178.49,2025-07-30,ananya.95@example.com
ORD2173,ST-001,Lamp,Electronics,8,55.27,2025-02-09,olivia.694@example.com
ORD2174,ST_005,Lamp,Toys,7,218.26,2025-10-27,priya.652@example.com
ORD2175,ST-004,Sneaker,Home,7,206.31,2025-03-15,arjun.131@example.com
ORD2176,ST-004,Camera,Home,3,242.07,2025-09-20,arjun.121@example.com
ORD2177,ST-002,Blender,Home,8,10.09,2025-03-22,sara.379@example.com
ORD2178,ST-001,Headset,Home,2,31.97,2025-10-20,emma.42@example.com
ORD2179,ST_005,Charger,Grocery,-1,77.62,2025-07-11,emma.302@example.com
ORD2180,ST-004,Widget,Electronics,3,196.38,2025-08-04,vivaan.960@example.com
ORD2181,st-003,Notebook,Electronics,3,205.14,2025-09-08,aarav.126@example.com
ORD2182,ST_005,Backpack,Grocery,1,105.56,2025-10-21,emma.580@example.com
ORD2183,ST-004,Backpack,Home,8,208.95,2025-11-07,kabir.781@example.com
ORD2184,ST-002,Kettle,Home,8,167.47,2025-03-18,liam.92@example.com
ORD2185,ST_005,Monitor,Toys,7,98.03,2025-07-22,liam.554@example.com
ORD2186,ST-001,Monitor,Home,5,162.19,2025-03-26,aarav.586@example.com
ORD2187,ST-002,Speaker,Apparel,2,161.69,2025-02-13,meera.979@example.com
ORD2188,ST_005,Kettle,Toys,1,239.41,2025-09-25,meera.769@example.com
ORD2189,ST-004,Kettle,Grocery,2,165.25,2025-09-30,ishaan.986@example.com
ORD2190,ST-001,Notebook,Electronics,4,207.76,2025-10-24,mateo.87@example.com
ORD2191,ST_005,Headset,Apparel,7,148.05,2025-09-09,aarav.349@example.com
ORD2192,ST-004,Charger,Home,1,215.19,2025-06-12,noah.264@example.com
ORD2193,ST-001,Gadget,Grocery,3,72.77,2025-04-04,james.787@example.com
ORD2194,ST-001,Charger,Apparel,7,170.29,2025-01-31,neha.985@example.com
ORD2195,st-003,Charger,Grocery,1,75.91,2025-02-20,liam.146@example.com
ORD2196,ST-004,Backpack,Apparel,7,235.51,2025-03-03,vivaan.208@example.com
ORD2197,ST-002,Speaker,Toys,-1,124.26,2026-01-21,arjun.395@example.com
ORD2198,ST-001,Notebook,Grocery,6,117.28,2025-07-28,ananya.496@example.com
ORD2199,ST-001,Lamp,Electronics,1,68.75,2025-10-28,diya.253@example.com
